x_um,y_um,z_um,T_K
-4.799999999999999822e-01,-7.999999999999997391e-02,4.000000000000004247e-02,3.378775240799854487e+02
-4.799999999999999822e-01,-7.999999999999997391e-02,6.000000000000006023e-02,3.325066435268278155e+02
-4.799999999999999822e-01,-7.999999999999997391e-02,8.000000000000008493e-02,3.255960725721015478e+02
-4.799999999999999822e-01,-7.999999999999997391e-02,9.999999999999999167e-02,3.158989137457795096e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,-1.199999999999999678e-01,3.141364735756368987e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,-9.999999999999999167e-02,3.243573455380711152e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,-7.999999999999997391e-02,3.325078012619418359e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,-5.999999999999995615e-02,3.400453593421972300e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,-3.999999999999998695e-02,3.474248954773407831e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,-1.999999999999991368e-02,3.543781061012257965e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,0.000000000000000000e+00,3.577891846499493340e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,2.000000000000002123e-02,3.543776380676458189e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,4.000000000000004247e-02,3.474239895887120610e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,6.000000000000006023e-02,3.400440843032893099e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,8.000000000000008493e-02,3.325062847954063727e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,9.999999999999999167e-02,3.243558165902766746e+02
-4.799999999999999822e-01,-5.999999999999995615e-02,1.200000000000000094e-01,3.141353492269372509e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,-1.199999999999999678e-01,3.185519852743284446e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,-9.999999999999999167e-02,3.291221693535078998e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,-7.999999999999997391e-02,3.378784033348038065e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,-5.999999999999995615e-02,3.474249233822638416e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,-3.999999999999998695e-02,3.590559815186098831e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,-1.999999999999991368e-02,3.722917751047944535e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,0.000000000000000000e+00,3.826632222690510048e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,2.000000000000002123e-02,3.722912715548175129e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,4.000000000000004247e-02,3.590550025221162969e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,6.000000000000006023e-02,3.474235312979782293e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,8.000000000000008493e-02,3.378767112658883320e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,9.999999999999999167e-02,3.291203837038175379e+02
-4.799999999999999822e-01,-3.999999999999998695e-02,1.200000000000000094e-01,3.185505346867982439e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,-1.199999999999999678e-01,3.206675899050512726e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,-9.999999999999999167e-02,3.318394641843606792e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,-7.999999999999997391e-02,3.417981226028779247e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,-5.999999999999995615e-02,3.543781594832748851e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,-3.999999999999998695e-02,3.722917989771060547e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,-1.999999999999991368e-02,4.023491012751800326e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,0.000000000000000000e+00,4.444837433550151786e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,2.000000000000002123e-02,4.023485581443827641e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,4.000000000000004247e-02,3.722907410198614571e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,6.000000000000006023e-02,3.543766491458477503e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,8.000000000000008493e-02,3.417962728585829950e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,9.999999999999999167e-02,3.318374842506991058e+02
-4.799999999999999822e-01,-1.999999999999991368e-02,1.200000000000000094e-01,3.206659375489608692e+02
-4.799999999999999822e-01,0.000000000000000000e+00,-1.399999999999999856e-01,3.101355937087645884e+02
-4.799999999999999822e-01,0.000000000000000000e+00,-1.199999999999999678e-01,3.228030813710415714e+02
-4.799999999999999822e-01,0.000000000000000000e+00,-9.999999999999999167e-02,3.329423540638028385e+02
-4.799999999999999822e-01,0.000000000000000000e+00,-7.999999999999997391e-02,3.433836351988255728e+02
-4.799999999999999822e-01,0.000000000000000000e+00,-5.999999999999995615e-02,3.577892577752463126e+02
-4.799999999999999822e-01,0.000000000000000000e+00,-3.999999999999998695e-02,3.826632620150715525e+02
-4.799999999999999822e-01,0.000000000000000000e+00,-1.999999999999991368e-02,4.444837567040322028e+02
-4.799999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.484640218738276189e+02
-4.799999999999999822e-01,0.000000000000000000e+00,2.000000000000002123e-02,4.444831659470781346e+02
-4.799999999999999822e-01,0.000000000000000000e+00,4.000000000000004247e-02,3.826621106545338762e+02
-4.799999999999999822e-01,0.000000000000000000e+00,6.000000000000006023e-02,3.577876122061967976e+02
-4.799999999999999822e-01,0.000000000000000000e+00,8.000000000000008493e-02,3.433816139787849693e+02
-4.799999999999999822e-01,0.000000000000000000e+00,9.999999999999999167e-02,3.329401652851894937e+02
-4.799999999999999822e-01,0.000000000000000000e+00,1.200000000000000094e-01,3.228011063271165426e+02
-4.799999999999999822e-01,0.000000000000000000e+00,1.400000000000000411e-01,3.101344958697554830e+02
-4.799999999999999822e-01,2.000000000000002123e-02,-1.199999999999999678e-01,3.206673582934350861e+02
-4.799999999999999822e-01,2.000000000000002123e-02,-9.999999999999999167e-02,3.318391343917137988e+02
-4.799999999999999822e-01,2.000000000000002123e-02,-7.999999999999997391e-02,3.417977332747875039e+02
-4.799999999999999822e-01,2.000000000000002123e-02,-5.999999999999995615e-02,3.543777222025531728e+02
-4.799999999999999822e-01,2.000000000000002123e-02,-3.999999999999998695e-02,3.722913157632171419e+02
-4.799999999999999822e-01,2.000000000000002123e-02,-1.999999999999991368e-02,4.023485700077470710e+02
-4.799999999999999822e-01,2.000000000000002123e-02,0.000000000000000000e+00,4.444831605901562739e+02
-4.799999999999999822e-01,2.000000000000002123e-02,2.000000000000002123e-02,4.023479216753314063e+02
-4.799999999999999822e-01,2.000000000000002123e-02,4.000000000000004247e-02,3.722900528710922572e+02
-4.799999999999999822e-01,2.000000000000002123e-02,6.000000000000006023e-02,3.543759199682631333e+02
-4.799999999999999822e-01,2.000000000000002123e-02,8.000000000000008493e-02,3.417955287746324302e+02
-4.799999999999999822e-01,2.000000000000002123e-02,9.999999999999999167e-02,3.318367809376836135e+02
-4.799999999999999822e-01,2.000000000000002123e-02,1.200000000000000094e-01,3.206654033439088494e+02
-4.799999999999999822e-01,4.000000000000004247e-02,-1.199999999999999678e-01,3.185515580612870394e+02
-4.799999999999999822e-01,4.000000000000004247e-02,-9.999999999999999167e-02,3.291215460601266045e+02
-4.799999999999999822e-01,4.000000000000004247e-02,-7.999999999999997391e-02,3.378776545506561888e+02
-4.799999999999999822e-01,4.000000000000004247e-02,-5.999999999999995615e-02,3.474240736965483620e+02
-4.799999999999999822e-01,4.000000000000004247e-02,-3.999999999999998695e-02,3.590550372133499195e+02
-4.799999999999999822e-01,4.000000000000004247e-02,-1.999999999999991368e-02,3.722907332171055828e+02
-4.799999999999999822e-01,4.000000000000004247e-02,0.000000000000000000e+00,3.826620764701741564e+02
-4.799999999999999822e-01,4.000000000000004247e-02,2.000000000000002123e-02,3.722900180579842413e+02
-4.799999999999999822e-01,4.000000000000004247e-02,4.000000000000004247e-02,3.590536464765289679e+02
-4.799999999999999822e-01,4.000000000000004247e-02,6.000000000000006023e-02,3.474220971283084509e+02
-4.799999999999999822e-01,4.000000000000004247e-02,8.000000000000008493e-02,3.378752575979170274e+02
-4.799999999999999822e-01,4.000000000000004247e-02,9.999999999999999167e-02,3.291190287378378230e+02
-4.799999999999999822e-01,4.000000000000004247e-02,1.200000000000000094e-01,3.185495264748925024e+02
-4.799999999999999822e-01,6.000000000000006023e-02,-1.199999999999999678e-01,3.141359847364953453e+02
-4.799999999999999822e-01,6.000000000000006023e-02,-9.999999999999999167e-02,3.243565336895680389e+02
-4.799999999999999822e-01,6.000000000000006023e-02,-7.999999999999997391e-02,3.325067681045376276e+02
-4.799999999999999822e-01,6.000000000000006023e-02,-5.999999999999995615e-02,3.400441556894086830e+02
-4.799999999999999822e-01,6.000000000000006023e-02,-3.999999999999998695e-02,3.474235415263766527e+02
-4.799999999999999822e-01,6.000000000000006023e-02,-1.999999999999991368e-02,3.543766023392390139e+02
-4.799999999999999822e-01,6.000000000000006023e-02,0.000000000000000000e+00,3.577875234927865336e+02
-4.799999999999999822e-01,6.000000000000006023e-02,2.000000000000002123e-02,3.543758166971857122e+02
-4.799999999999999822e-01,6.000000000000006023e-02,4.000000000000004247e-02,3.474220194837806730e+02
-4.799999999999999822e-01,6.000000000000006023e-02,6.000000000000006023e-02,3.400420139601412188e+02
-4.799999999999999822e-01,6.000000000000006023e-02,8.000000000000008493e-02,3.325042308106790756e+02
-4.799999999999999822e-01,6.000000000000006023e-02,9.999999999999999167e-02,3.243540008832227954e+02
-4.799999999999999822e-01,6.000000000000006023e-02,1.200000000000000094e-01,3.141341556048551524e+02
-4.799999999999999822e-01,8.000000000000008493e-02,-9.999999999999999167e-02,3.158992071368522261e+02
-4.799999999999999822e-01,8.000000000000008493e-02,-7.999999999999997391e-02,3.255961731034319087e+02
-4.799999999999999822e-01,8.000000000000008493e-02,-5.999999999999995615e-02,3.325063308824016417e+02
-4.799999999999999822e-01,8.000000000000008493e-02,-3.999999999999998695e-02,3.378766845377407435e+02
-4.799999999999999822e-01,8.000000000000008493e-02,-1.999999999999991368e-02,3.417961714327922209e+02
-4.799999999999999822e-01,8.000000000000008493e-02,0.000000000000000000e+00,3.433814489552818827e+02
-4.799999999999999822e-01,8.000000000000008493e-02,2.000000000000002123e-02,3.417953273092253426e+02
-4.799999999999999822e-01,8.000000000000008493e-02,4.000000000000004247e-02,3.378750616114980403e+02
-4.799999999999999822e-01,8.000000000000008493e-02,6.000000000000006023e-02,3.325041003299828049e+02
-4.799999999999999822e-01,8.000000000000008493e-02,8.000000000000008493e-02,3.255937078058154839e+02
-4.799999999999999822e-01,8.000000000000008493e-02,9.999999999999999167e-02,3.158972410801507067e+02
-4.799999999999999822e-01,9.999999999999999167e-02,-7.999999999999997391e-02,3.158989702396064558e+02
-4.799999999999999822e-01,9.999999999999999167e-02,-5.999999999999995615e-02,3.243558295556510984e+02
-4.799999999999999822e-01,9.999999999999999167e-02,-3.999999999999998695e-02,3.291203173774707693e+02
-4.799999999999999822e-01,9.999999999999999167e-02,-1.999999999999991368e-02,3.318373273019694238e+02
-4.799999999999999822e-01,9.999999999999999167e-02,0.000000000000000000e+00,3.329399195575982731e+02
-4.799999999999999822e-01,9.999999999999999167e-02,2.000000000000002123e-02,3.318364766373218799e+02
-4.799999999999999822e-01,9.999999999999999167e-02,4.000000000000004247e-02,3.291187030034008103e+02
-4.799999999999999822e-01,9.999999999999999167e-02,6.000000000000006023e-02,3.243537227444201108e+02
-4.799999999999999822e-01,9.999999999999999167e-02,8.000000000000008493e-02,3.158971114582269593e+02
-4.799999999999999822e-01,1.200000000000000094e-01,-5.999999999999995615e-02,3.141353356407376509e+02
-4.799999999999999822e-01,1.200000000000000094e-01,-3.999999999999998695e-02,3.185504530737947562e+02
-4.799999999999999822e-01,1.200000000000000094e-01,-1.999999999999991368e-02,3.206657673759164595e+02
-4.799999999999999822e-01,1.200000000000000094e-01,0.000000000000000000e+00,3.228008201393612353e+02
-4.799999999999999822e-01,1.200000000000000094e-01,2.000000000000002123e-02,3.206650746300792889e+02
-4.799999999999999822e-01,1.200000000000000094e-01,4.000000000000004247e-02,3.185491605671842876e+02
-4.799999999999999822e-01,1.200000000000000094e-01,6.000000000000006023e-02,3.141338318721316796e+02
-4.799999999999999822e-01,1.400000000000000411e-01,0.000000000000000000e+00,3.101342945527377992e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,-5.999999999999995615e-02,3.115690984356395461e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,-3.999999999999998695e-02,3.147378777457341243e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,-1.999999999999991368e-02,3.158975213717060342e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,0.000000000000000000e+00,3.162552044976516186e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,2.000000000000002123e-02,3.158971465625344308e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,4.000000000000004247e-02,3.147371799424099095e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,6.000000000000006023e-02,3.115682867150013635e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,-9.999999999999999167e-02,3.117596335476235936e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,-7.999999999999997391e-02,3.163959725465650763e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,-5.999999999999995615e-02,3.212846870255224871e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,-3.999999999999998695e-02,3.241579398435890766e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,-1.999999999999991368e-02,3.257302326669538388e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,0.000000000000000000e+00,3.264599074681922843e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,2.000000000000002123e-02,3.257297033681152243e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,4.000000000000004247e-02,3.241569270974688948e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,6.000000000000006023e-02,3.212833169133839419e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,8.000000000000008493e-02,3.163945187510519190e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,9.999999999999999167e-02,3.117582914761092070e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,-1.199999999999999678e-01,3.129326884864875638e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,-9.999999999999999167e-02,3.203970017018911562e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,-7.999999999999997391e-02,3.254562410681991196e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,-5.999999999999995615e-02,3.300349837114519573e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,-3.999999999999998695e-02,3.333274381376467090e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,-1.999999999999991368e-02,3.356712720820909794e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,0.000000000000000000e+00,3.379927393712507069e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,2.000000000000002123e-02,3.356706477765258114e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,4.000000000000004247e-02,3.333262318213046456e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,6.000000000000006023e-02,3.300332941435763132e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,8.000000000000008493e-02,3.254542397952237707e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,9.999999999999999167e-02,3.203949059120637344e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,1.200000000000000094e-01,3.129310533344251439e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-1.399999999999999856e-01,3.129327051440257605e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-1.199999999999999678e-01,3.212107186807228345e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-9.999999999999999167e-02,3.277647008637986801e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-7.999999999999997391e-02,3.340217257957058337e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-5.999999999999995615e-02,3.418737179095803640e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-3.999999999999998695e-02,3.473506268728621080e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-1.999999999999991368e-02,3.507788650424444654e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,0.000000000000000000e+00,3.523781064598730950e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,2.000000000000002123e-02,3.507781103195879950e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,4.000000000000004247e-02,3.473491732536730865e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,6.000000000000006023e-02,3.418717011969849295e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,8.000000000000008493e-02,3.340193945700850122e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,9.999999999999999167e-02,3.277621707458117157e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,1.200000000000000094e-01,3.212082704868934684e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,1.400000000000000411e-01,3.129309016727418680e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-1.599999999999999478e-01,3.117596797866792144e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-1.399999999999999856e-01,3.203970530426799428e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-1.199999999999999678e-01,3.277647339373645536e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-9.999999999999999167e-02,3.353519264785235805e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-7.999999999999997391e-02,3.454169086381349416e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-5.999999999999995615e-02,3.544300500277663559e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-3.999999999999998695e-02,3.614330357797856550e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-1.999999999999991368e-02,3.659593558361204941e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,0.000000000000000000e+00,3.676457672533825303e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,2.000000000000002123e-02,3.659585106958660958e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,4.000000000000004247e-02,3.614314022322632809e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,6.000000000000006023e-02,3.544277585140309839e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,8.000000000000008493e-02,3.454141872407736287e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,9.999999999999999167e-02,3.353490585905412900e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,1.200000000000000094e-01,3.277618294228096261e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,1.400000000000000411e-01,3.203944069749213099e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,1.600000000000000588e-01,3.117578661641443887e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-1.599999999999999478e-01,3.163960574173980831e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-1.399999999999999856e-01,3.254563353652334854e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-1.199999999999999678e-01,3.340218039194379003e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-9.999999999999999167e-02,3.454169563119698410e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-7.999999999999997391e-02,3.566373096849496278e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-5.999999999999995615e-02,3.670255645638225701e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-3.999999999999998695e-02,3.762603804560876597e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-1.999999999999991368e-02,3.827590439056509695e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,0.000000000000000000e+00,3.854792518047385670e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,2.000000000000002123e-02,3.827581330136409292e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,4.000000000000004247e-02,3.762586110955439267e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,6.000000000000006023e-02,3.670230520442659667e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,8.000000000000008493e-02,3.566342493192890402e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,9.999999999999999167e-02,3.454136295115678195e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,1.200000000000000094e-01,3.340185382689066955e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,1.400000000000000411e-01,3.254532663201465539e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,1.600000000000000588e-01,3.163936843710997096e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-1.799999999999999656e-01,3.115692003113243231e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-1.599999999999999478e-01,3.212848308521288914e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-1.399999999999999856e-01,3.300351317186700726e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-1.199999999999999678e-01,3.418738568608762876e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-9.999999999999999167e-02,3.544301571791628476e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-7.999999999999997391e-02,3.670256225699837955e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-5.999999999999995615e-02,3.798035149104566699e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-3.999999999999998695e-02,3.927345507468512551e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-1.999999999999991368e-02,4.036096209055394866e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,0.000000000000000000e+00,4.089847490627014963e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,2.000000000000002123e-02,4.036086520047543331e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,4.000000000000004247e-02,3.927326617712668622e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,6.000000000000006023e-02,3.798008106410509299e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,8.000000000000008493e-02,3.670222770517557365e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,9.999999999999999167e-02,3.544264287340830037e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,1.200000000000000094e-01,3.418700902636354613e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,1.400000000000000411e-01,3.300316876345030437e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,1.600000000000000588e-01,3.212818363768558925e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,1.800000000000000766e-01,3.115672781563508806e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-1.799999999999999656e-01,3.147380316066289652e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-1.599999999999999478e-01,3.241581404523583387e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-1.399999999999999856e-01,3.333276445241388615e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-1.199999999999999678e-01,3.473508302271337129e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-9.999999999999999167e-02,3.614332067879142869e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-7.999999999999997391e-02,3.762604996791005192e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-5.999999999999995615e-02,3.927346098608695684e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-3.999999999999998695e-02,4.118346086589745596e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-1.999999999999991368e-02,4.328928050455565995e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,0.000000000000000000e+00,4.471020415599801368e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,2.000000000000002123e-02,4.328917738883020547e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,4.000000000000004247e-02,4.118325941247085780e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,6.000000000000006023e-02,3.927317137466587837e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,8.000000000000008493e-02,3.762568911495891939e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,9.999999999999999167e-02,3.614291443637835073e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,1.200000000000000094e-01,3.473466890047841389e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,1.400000000000000411e-01,3.333238890264170777e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,1.600000000000000588e-01,3.241547812530934038e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,1.800000000000000766e-01,3.147356052902613328e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-1.799999999999999656e-01,3.158977205636679741e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-1.599999999999999478e-01,3.257304913958327575e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-1.399999999999999856e-01,3.356715415538307070e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-1.199999999999999678e-01,3.507791351872838277e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-9.999999999999999167e-02,3.659595910087462585e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-7.999999999999997391e-02,3.827592220508178116e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-5.999999999999995615e-02,4.036097336391761701e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-3.999999999999998695e-02,4.328928551523114265e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-1.999999999999991368e-02,4.748568466753364419e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,0.000000000000000000e+00,5.218808568258291416e+02
