x_um,y_um,z_um,T_K
-4.799999999999999822e-01,2.000000000000002123e-02,-1.199999999999999678e-01,3.073332831160827823e+02
-4.799999999999999822e-01,2.000000000000002123e-02,-9.999999999999999167e-02,3.129253877562353523e+02
-4.799999999999999822e-01,2.000000000000002123e-02,-7.999999999999997391e-02,3.197443091598457841e+02
-4.799999999999999822e-01,2.000000000000002123e-02,-5.999999999999995615e-02,3.302758662075231086e+02
-4.799999999999999822e-01,2.000000000000002123e-02,-3.999999999999998695e-02,3.468220368625882770e+02
-4.799999999999999822e-01,2.000000000000002123e-02,-1.999999999999991368e-02,3.760309687375349199e+02
-4.799999999999999822e-01,2.000000000000002123e-02,0.000000000000000000e+00,4.177596792406083068e+02
-4.799999999999999822e-01,2.000000000000002123e-02,2.000000000000002123e-02,3.760309665965032764e+02
-4.799999999999999822e-01,2.000000000000002123e-02,4.000000000000004247e-02,3.468220325538259772e+02
-4.799999999999999822e-01,2.000000000000002123e-02,6.000000000000006023e-02,3.302758597600383155e+02
-4.799999999999999822e-01,2.000000000000002123e-02,8.000000000000008493e-02,3.197443008356153769e+02
-4.799999999999999822e-01,2.000000000000002123e-02,9.999999999999999167e-02,3.129253783926211554e+02
-4.799999999999999822e-01,2.000000000000002123e-02,1.200000000000000094e-01,3.073332749952713812e+02
-4.799999999999999822e-01,4.000000000000004247e-02,-1.199999999999999678e-01,3.063350803058928022e+02
-4.799999999999999822e-01,4.000000000000004247e-02,-9.999999999999999167e-02,3.112826112809314623e+02
-4.799999999999999822e-01,4.000000000000004247e-02,-7.999999999999997391e-02,3.167605696240087809e+02
-4.799999999999999822e-01,4.000000000000004247e-02,-5.999999999999995615e-02,3.241701821330543112e+02
-4.799999999999999822e-01,4.000000000000004247e-02,-3.999999999999998695e-02,3.344031479960910360e+02
-4.799999999999999822e-01,4.000000000000004247e-02,-1.999999999999991368e-02,3.468220352486418960e+02
-4.799999999999999822e-01,4.000000000000004247e-02,0.000000000000000000e+00,3.569053779655206995e+02
-4.799999999999999822e-01,4.000000000000004247e-02,2.000000000000002123e-02,3.468220318765017396e+02
-4.799999999999999822e-01,4.000000000000004247e-02,4.000000000000004247e-02,3.344031412061176525e+02
-4.799999999999999822e-01,4.000000000000004247e-02,6.000000000000006023e-02,3.241701719891661355e+02
-4.799999999999999822e-01,4.000000000000004247e-02,8.000000000000008493e-02,3.167605566202585123e+02
-4.799999999999999822e-01,4.000000000000004247e-02,9.999999999999999167e-02,3.112825968866789594e+02
-4.799999999999999822e-01,4.000000000000004247e-02,1.200000000000000094e-01,3.063350681537881997e+02
-4.799999999999999822e-01,6.000000000000006023e-02,-1.199999999999999678e-01,3.045631525032340505e+02
-4.799999999999999822e-01,6.000000000000006023e-02,-9.999999999999999167e-02,3.087694356244218739e+02
-4.799999999999999822e-01,6.000000000000006023e-02,-7.999999999999997391e-02,3.131667482347348823e+02
-4.799999999999999822e-01,6.000000000000006023e-02,-5.999999999999995615e-02,3.183006000501413268e+02
-4.799999999999999822e-01,6.000000000000006023e-02,-3.999999999999998695e-02,3.241701806913271184e+02
-4.799999999999999822e-01,6.000000000000006023e-02,-1.999999999999991368e-02,3.302758628845808744e+02
-4.799999999999999822e-01,6.000000000000006023e-02,0.000000000000000000e+00,3.334061107032854352e+02
-4.799999999999999822e-01,6.000000000000006023e-02,2.000000000000002123e-02,3.302758577923501662e+02
-4.799999999999999822e-01,6.000000000000006023e-02,4.000000000000004247e-02,3.241701704482947548e+02
-4.799999999999999822e-01,6.000000000000006023e-02,6.000000000000006023e-02,3.183005848570684293e+02
-4.799999999999999822e-01,6.000000000000006023e-02,8.000000000000008493e-02,3.131667292007514334e+02
-4.799999999999999822e-01,6.000000000000006023e-02,9.999999999999999167e-02,3.087694156875632530e+02
-4.799999999999999822e-01,6.000000000000006023e-02,1.200000000000000094e-01,3.045631376537141932e+02
-4.799999999999999822e-01,8.000000000000008493e-02,-9.999999999999999167e-02,3.053538274879875871e+02
-4.799999999999999822e-01,8.000000000000008493e-02,-7.999999999999997391e-02,3.094301948948105405e+02
-4.799999999999999822e-01,8.000000000000008493e-02,-5.999999999999995615e-02,3.131667471393001279e+02
-4.799999999999999822e-01,8.000000000000008493e-02,-3.999999999999998695e-02,3.167605668890791435e+02
-4.799999999999999822e-01,8.000000000000008493e-02,-1.999999999999991368e-02,3.197443040665493754e+02
-4.799999999999999822e-01,8.000000000000008493e-02,0.000000000000000000e+00,3.210113086859807936e+02
-4.799999999999999822e-01,8.000000000000008493e-02,2.000000000000002123e-02,3.197442968490443604e+02
-4.799999999999999822e-01,8.000000000000008493e-02,4.000000000000004247e-02,3.167605524300525417e+02
-4.799999999999999822e-01,8.000000000000008493e-02,6.000000000000006023e-02,3.131667261178196782e+02
-4.799999999999999822e-01,8.000000000000008493e-02,8.000000000000008493e-02,3.094301703345213355e+02
-4.799999999999999822e-01,8.000000000000008493e-02,9.999999999999999167e-02,3.053538070587513289e+02
-4.799999999999999822e-01,9.999999999999999167e-02,-7.999999999999997391e-02,3.053538269684083843e+02
-4.799999999999999822e-01,9.999999999999999167e-02,-5.999999999999995615e-02,3.087694338402439485e+02
-4.799999999999999822e-01,9.999999999999999167e-02,-3.999999999999998695e-02,3.112826075899643001e+02
-4.799999999999999822e-01,9.999999999999999167e-02,-1.999999999999991368e-02,3.129253811875851170e+02
-4.799999999999999822e-01,9.999999999999999167e-02,0.000000000000000000e+00,3.135504714791107972e+02
-4.799999999999999822e-01,9.999999999999999167e-02,2.000000000000002123e-02,3.129253719938168956e+02
-4.799999999999999822e-01,9.999999999999999167e-02,4.000000000000004247e-02,3.112825893193858633e+02
-4.799999999999999822e-01,9.999999999999999167e-02,6.000000000000006023e-02,3.087694084713059510e+02
-4.799999999999999822e-01,9.999999999999999167e-02,8.000000000000008493e-02,3.053538033355399648e+02
-4.799999999999999822e-01,1.200000000000000094e-01,-5.999999999999995615e-02,3.045631507934689353e+02
-4.799999999999999822e-01,1.200000000000000094e-01,-3.999999999999998695e-02,3.063350767326858204e+02
-4.799999999999999822e-01,1.200000000000000094e-01,-1.999999999999991368e-02,3.073332766610089948e+02
-4.799999999999999822e-01,1.200000000000000094e-01,0.000000000000000000e+00,3.081235443457688348e+02
-4.799999999999999822e-01,1.200000000000000094e-01,2.000000000000002123e-02,3.073332676163732913e+02
-4.799999999999999822e-01,1.200000000000000094e-01,4.000000000000004247e-02,3.063350589376591415e+02
-4.799999999999999822e-01,1.200000000000000094e-01,6.000000000000006023e-02,3.045631284920253847e+02
-4.799999999999999822e-01,1.400000000000000411e-01,0.000000000000000000e+00,3.031672686912551171e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,-5.999999999999995615e-02,3.023350265895973621e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,-3.999999999999998695e-02,3.030827708968620868e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,-1.999999999999991368e-02,3.034153801405952322e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,0.000000000000000000e+00,3.035296780075158267e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,2.000000000000002123e-02,3.034153787163655807e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,4.000000000000004247e-02,3.030827680669768824e+02
-4.599999999999999645e-01,-1.799999999999999656e-01,6.000000000000006023e-02,3.023350229833265530e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,-9.999999999999999167e-02,3.023870484947105410e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,-7.999999999999997391e-02,3.035382851003566884e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,-5.999999999999995615e-02,3.048416365507413843e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,-3.999999999999998695e-02,3.057768253403020822e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,-1.999999999999991368e-02,3.063413905748779484e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,0.000000000000000000e+00,3.066044404936355932e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,2.000000000000002123e-02,3.063413889622093507e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,4.000000000000004247e-02,3.057768220523573746e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,6.000000000000006023e-02,3.048416316806398072e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,8.000000000000008493e-02,3.035382793884004968e+02
-4.599999999999999645e-01,-1.599999999999999478e-01,9.999999999999999167e-02,3.023870425120063601e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,-1.199999999999999678e-01,3.027053065291937628e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,-9.999999999999999167e-02,3.045916721259602582e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,-7.999999999999997391e-02,3.061903975935356925e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,-5.999999999999995615e-02,3.078182082626441343e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,-3.999999999999998695e-02,3.091338713400220399e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,-1.999999999999991368e-02,3.101768224686010171e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,0.000000000000000000e+00,3.110238113972202427e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,2.000000000000002123e-02,3.101768210273489217e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,4.000000000000004247e-02,3.091338683680055510e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,6.000000000000006023e-02,3.078182036742383616e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,8.000000000000008493e-02,3.061903914813702272e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,9.999999999999999167e-02,3.045916648929988924e+02
-4.599999999999999645e-01,-1.399999999999999856e-01,1.200000000000000094e-01,3.027053003133452762e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-1.399999999999999856e-01,3.027053065348964651e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-1.199999999999999678e-01,3.048682172437211193e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-9.999999999999999167e-02,3.070375536957521945e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-7.999999999999997391e-02,3.093517413795572679e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-5.999999999999995615e-02,3.124657406710980467e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-3.999999999999998695e-02,3.150926264283604610e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,-1.999999999999991368e-02,3.169114698664671437e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,0.000000000000000000e+00,3.176908007937991556e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,2.000000000000002123e-02,3.169114686018029943e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,4.000000000000004247e-02,3.150926238288743093e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,6.000000000000006023e-02,3.124657366804903518e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,8.000000000000008493e-02,3.093517361150225042e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,9.999999999999999167e-02,3.070375471760864343e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,1.200000000000000094e-01,3.048682101778442188e+02
-4.599999999999999645e-01,-1.199999999999999678e-01,1.400000000000000411e-01,3.027053008553854738e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-1.599999999999999478e-01,3.023870485144085478e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-1.399999999999999856e-01,3.045916721458644929e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-1.199999999999999678e-01,3.070375537078431307e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-9.999999999999999167e-02,3.099448403225536595e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-7.999999999999997391e-02,3.141506385016760419e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-5.999999999999995615e-02,3.185897594441714205e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-3.999999999999998695e-02,3.226856266267840851e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,-1.999999999999991368e-02,3.255821279977408835e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,0.000000000000000000e+00,3.266763993853161310e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,2.000000000000002123e-02,3.255821269412542733e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,4.000000000000004247e-02,3.226856244580379780e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,6.000000000000006023e-02,3.185897561054942457e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,8.000000000000008493e-02,3.141506340338398786e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,9.999999999999999167e-02,3.099448348995844071e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,1.200000000000000094e-01,3.070375474512122764e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,1.400000000000000411e-01,3.045916657811347363e+02
-4.599999999999999645e-01,-9.999999999999999167e-02,1.600000000000000588e-01,3.023870437456536706e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-1.599999999999999478e-01,3.035382851451300326e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-1.399999999999999856e-01,3.061903976371935983e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-1.199999999999999678e-01,3.093517414115307247e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-9.999999999999999167e-02,3.141506385190315882e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-7.999999999999997391e-02,3.198143222438504267e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-5.999999999999995615e-02,3.260976582168286768e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-3.999999999999998695e-02,3.326031842505828990e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,-1.999999999999991368e-02,3.375375549537328084e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,0.000000000000000000e+00,3.397342881069109808e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,2.000000000000002123e-02,3.375375540383349175e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,4.000000000000004247e-02,3.326031823746859004e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,6.000000000000006023e-02,3.260976553235317397e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,8.000000000000008493e-02,3.198143183290501952e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,9.999999999999999167e-02,3.141506337057756468e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,1.200000000000000094e-01,3.093517359940734082e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,1.400000000000000411e-01,3.061903918695156790e+02
-4.599999999999999645e-01,-7.999999999999997391e-02,1.600000000000000588e-01,3.035382801841843161e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-1.799999999999999656e-01,3.023350266726517930e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-1.599999999999999478e-01,3.048416366492208454e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-1.399999999999999856e-01,3.078182083478617415e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-1.199999999999999678e-01,3.124657407372483249e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-9.999999999999999167e-02,3.185897594857746640e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-7.999999999999997391e-02,3.260976582342667598e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-5.999999999999995615e-02,3.351097246187555925e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-3.999999999999998695e-02,3.454646104132822870e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,-1.999999999999991368e-02,3.548327355106933965e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,0.000000000000000000e+00,3.597074648632421940e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,2.000000000000002123e-02,3.548327345910049075e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,4.000000000000004247e-02,3.454646085371480808e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,6.000000000000006023e-02,3.351097217376315598e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,8.000000000000008493e-02,3.260976543374999892e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,9.999999999999999167e-02,3.185897546706897288e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,1.200000000000000094e-01,3.124657352833972936e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,1.400000000000000411e-01,3.078182027089498547e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,1.600000000000000588e-01,3.048416311579749163e+02
-4.599999999999999645e-01,-5.999999999999995615e-02,1.800000000000000766e-01,3.023350227665318357e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-1.799999999999999656e-01,3.030827710578746519e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-1.599999999999999478e-01,3.057768255189091064e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-1.399999999999999856e-01,3.091338714914323873e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-1.199999999999999678e-01,3.150926265457088675e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-9.999999999999999167e-02,3.226856267004729375e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-7.999999999999997391e-02,3.326031842822811768e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-5.999999999999995615e-02,3.454646104155378907e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-3.999999999999998695e-02,3.620651767204835210e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,-1.999999999999991368e-02,3.816398626543153796e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,0.000000000000000000e+00,3.953482644843316507e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,2.000000000000002123e-02,3.816398615102099257e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,4.000000000000004247e-02,3.620651743993763603e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,6.000000000000006023e-02,3.454646068792978895e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,8.000000000000008493e-02,3.326031795430787383e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,9.999999999999999167e-02,3.226856209047642210e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,1.200000000000000094e-01,3.150926200803980350e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,1.400000000000000411e-01,3.091338650148614988e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,1.600000000000000588e-01,3.057768191321072777e+02
-4.599999999999999645e-01,-3.999999999999998695e-02,1.800000000000000766e-01,3.030827659895367674e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-1.799999999999999656e-01,3.034153804166365376e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-1.599999999999999478e-01,3.063413908782206363e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-1.399999999999999856e-01,3.101768227245723892e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-1.199999999999999678e-01,3.169114700609345618e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-9.999999999999999167e-02,3.255821281135372942e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-7.999999999999997391e-02,3.375375549914065232e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-5.999999999999995615e-02,3.548327354861331742e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-3.999999999999998695e-02,3.816398626044484672e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,-1.999999999999991368e-02,4.221082469287804884e+02
-4.599999999999999645e-01,-1.999999999999991368e-02,0.000000000000000000e+00,4.685958576458539824e+02
